Episode,Reward,Epsilon
170,-6.899999999999999,0.00998645168764533
171,-5.699999999999999,0.00998645168764533
172,-7.299999999999999,0.00998645168764533
173,-4.400000000000004,0.00998645168764533
174,-6.499999999999998,0.00998645168764533
175,-8.6,0.00998645168764533
176,-8.4,0.00998645168764533
177,0.8999999999999773,0.00998645168764533
178,-5.300000000000001,0.00998645168764533
179,-8.0,0.00998645168764533
180,-6.999999999999999,0.00998645168764533
181,-7.699999999999999,0.00998645168764533
182,-6.399999999999999,0.00998645168764533
183,-5.4,0.00998645168764533
184,-1.9000000000000128,0.00998645168764533
185,0.0999999999999801,0.00998645168764533
186,-3.000000000000009,0.00998645168764533
187,-6.799999999999999,0.00998645168764533
188,-4.700000000000003,0.00998645168764533
189,-6.899999999999999,0.00998645168764533
190,-4.300000000000004,0.00998645168764533
191,1.799999999999974,0.00998645168764533
192,-6.999999999999999,0.00998645168764533
193,-8.3,0.00998645168764533
194,-8.3,0.00998645168764533
195,-5.699999999999999,0.00998645168764533
196,-2.0000000000000124,0.00998645168764533
197,-5.000000000000002,0.00998645168764533
198,-4.700000000000003,0.00998645168764533
199,-2.400000000000011,0.00998645168764533
200,-8.0,0.00998645168764533
201,-2.5000000000000107,0.00998645168764533
202,-3.300000000000008,0.00998645168764533
203,0.9999999999999769,0.00998645168764533
204,-5.4,0.00998645168764533
205,-8.8,0.00998645168764533
206,-5.300000000000001,0.00998645168764533
207,-4.600000000000003,0.00998645168764533
208,-5.699999999999999,0.00998645168764533
209,-3.6000000000000068,0.00998645168764533
210,-5.300000000000001,0.00998645168764533
211,-2.6000000000000103,0.00998645168764533
212,-3.500000000000007,0.00998645168764533
213,-5.300000000000001,0.00998645168764533
214,-6.999999999999999,0.00998645168764533
215,-6.799999999999999,0.00998645168764533
216,-7.6,0.00998645168764533
217,-6.999999999999999,0.00998645168764533
218,-5.6,0.00998645168764533
219,-7.5,0.00998645168764533
220,-7.1,0.00998645168764533
221,-5.699999999999999,0.00998645168764533
222,-0.3000000000000185,0.00998645168764533
223,-6.899999999999999,0.00998645168764533
224,-5.999999999999998,0.00998645168764533
225,-4.300000000000004,0.00998645168764533
226,-6.799999999999999,0.00998645168764533
227,-6.199999999999998,0.00998645168764533
228,-5.999999999999998,0.00998645168764533
229,-6.299999999999999,0.00998645168764533
230,-8.0,0.00998645168764533
231,2.7999999999999705,0.00998645168764533
232,-2.2000000000000117,0.00998645168764533
233,-5.4,0.00998645168764533
234,-8.1,0.00998645168764533
235,-6.999999999999999,0.00998645168764533
236,-5.4,0.00998645168764533
237,-6.999999999999999,0.00998645168764533
238,5.599999999999961,0.00998645168764533
239,-3.4000000000000075,0.00998645168764533
240,-4.200000000000005,0.00998645168764533
241,-6.999999999999999,0.00998645168764533
242,-6.499999999999998,0.00998645168764533
243,-6.599999999999999,0.00998645168764533
244,-5.699999999999999,0.00998645168764533
245,-4.000000000000005,0.00998645168764533
246,-5.5,0.00998645168764533
247,-8.0,0.00998645168764533
248,-7.199999999999999,0.00998645168764533
249,-4.200000000000005,0.00998645168764533
250,-7.1,0.00998645168764533
251,-7.299999999999999,0.00998645168764533
252,-6.399999999999999,0.00998645168764533
253,-5.899999999999999,0.00998645168764533
254,-8.0,0.00998645168764533
255,-5.6,0.00998645168764533
256,-3.1000000000000085,0.00998645168764533
257,2.89999999999997,0.00998645168764533
258,-6.999999999999999,0.00998645168764533
259,-7.199999999999999,0.00998645168764533
260,-2.400000000000011,0.00998645168764533
261,-7.6,0.00998645168764533
262,-6.599999999999999,0.00998645168764533
263,-5.100000000000001,0.00998645168764533
264,-6.599999999999999,0.00998645168764533
265,-6.799999999999999,0.00998645168764533
266,-7.699999999999999,0.00998645168764533
267,-4.600000000000003,0.00998645168764533
268,-8.0,0.00998645168764533
269,-2.5000000000000107,0.00998645168764533
270,-5.4,0.00998645168764533
271,0.0999999999999801,0.00998645168764533
272,-6.699999999999999,0.00998645168764533
273,-7.699999999999999,0.00998645168764533
274,-2.400000000000011,0.00998645168764533
275,-4.300000000000004,0.00998645168764533
276,-7.3999999999999995,0.00998645168764533
277,-6.799999999999999,0.00998645168764533
278,-6.199999999999998,0.00998645168764533
279,-6.499999999999998,0.00998645168764533
280,-6.699999999999999,0.00998645168764533
281,-4.300000000000004,0.00998645168764533
282,-1.7000000000000135,0.00998645168764533
283,-3.800000000000006,0.00998645168764533
284,-8.5,0.00998645168764533
285,-4.8000000000000025,0.00998645168764533
286,-3.9000000000000057,0.00998645168764533
287,-7.1,0.00998645168764533
288,-8.8,0.00998645168764533
289,-4.700000000000003,0.00998645168764533
290,-4.5000000000000036,0.00998645168764533
291,-6.599999999999999,0.00998645168764533
292,-4.700000000000003,0.00998645168764533
293,-7.299999999999999,0.00998645168764533
294,-8.8,0.00998645168764533
295,-7.5,0.00998645168764533
296,-3.200000000000008,0.00998645168764533
297,-5.300000000000001,0.00998645168764533
298,-5.699999999999999,0.00998645168764533
299,-1.5000000000000142,0.00998645168764533
300,-8.3,0.00998645168764533
301,-7.6,0.00998645168764533
302,-2.400000000000011,0.00998645168764533
303,-3.9000000000000057,0.00998645168764533
304,-6.899999999999999,0.00998645168764533
305,-5.999999999999998,0.00998645168764533
306,0.19999999999997975,0.00998645168764533
307,-4.100000000000005,0.00998645168764533
308,-8.3,0.00998645168764533
309,-4.5000000000000036,0.00998645168764533
310,-7.1,0.00998645168764533
311,-5.000000000000002,0.00998645168764533
312,-7.6,0.00998645168764533
313,-7.3999999999999995,0.00998645168764533
314,-6.599999999999999,0.00998645168764533
315,-5.200000000000001,0.00998645168764533
316,-6.899999999999999,0.00998645168764533
317,-6.799999999999999,0.00998645168764533
318,-7.8,0.00998645168764533
319,-7.5,0.00998645168764533
320,-5.799999999999999,0.00998645168764533
321,-6.399999999999999,0.00998645168764533
322,-5.799999999999999,0.00998645168764533
323,-8.4,0.00998645168764533
324,-5.4,0.00998645168764533
325,-8.8,0.00998645168764533
326,-2.2000000000000117,0.00998645168764533
327,-8.3,0.00998645168764533
328,-7.6,0.00998645168764533
329,-6.399999999999999,0.00998645168764533
330,-8.5,0.00998645168764533
331,-8.3,0.00998645168764533
332,-5.6,0.00998645168764533
333,0.39999999999997904,0.00998645168764533
334,-8.700000000000001,0.00998645168764533
335,-1.9539925233402755e-14,0.00998645168764533
336,-8.9,0.00998645168764533
337,-8.9,0.00998645168764533
338,-8.8,0.00998645168764533
339,-8.700000000000001,0.00998645168764533
340,-6.899999999999999,0.00998645168764533
341,-7.199999999999999,0.00998645168764533
342,-8.6,0.00998645168764533
343,-4.000000000000005,0.00998645168764533
344,-8.9,0.00998645168764533
345,-8.8,0.00998645168764533
346,-7.199999999999999,0.00998645168764533
347,-8.9,0.00998645168764533
348,-5.799999999999999,0.00998645168764533
349,-7.699999999999999,0.00998645168764533
350,-9.0,0.00998645168764533
351,-9.0,0.00998645168764533
352,-7.9,0.00998645168764533
353,-8.8,0.00998645168764533
354,-8.9,0.00998645168764533
355,-7.9,0.00998645168764533
356,-2.100000000000012,0.00998645168764533
357,-2.70000000000001,0.00998645168764533
358,-8.5,0.00998645168764533
359,-5.000000000000002,0.00998645168764533
360,-8.2,0.00998645168764533
361,-6.599999999999999,0.00998645168764533
362,-3.800000000000006,0.00998645168764533
363,-7.3999999999999995,0.00998645168764533
364,-7.1,0.00998645168764533
365,-4.000000000000005,0.00998645168764533
366,-7.1,0.00998645168764533
367,-4.300000000000004,0.00998645168764533
368,-3.1000000000000085,0.00998645168764533
369,-6.499999999999998,0.00998645168764533
370,-1.6000000000000139,0.00998645168764533
371,-6.899999999999999,0.00998645168764533
372,-3.9000000000000057,0.00998645168764533
373,-4.5000000000000036,0.00998645168764533
374,-5.799999999999999,0.00998645168764533
375,-4.8000000000000025,0.00998645168764533
376,-6.699999999999999,0.00998645168764533
377,-2.5000000000000107,0.00998645168764533
378,-7.199999999999999,0.00998645168764533
379,-4.200000000000005,0.00998645168764533
380,-6.799999999999999,0.00998645168764533
381,-8.2,0.00998645168764533
382,-5.200000000000001,0.00998645168764533
383,-6.999999999999999,0.00998645168764533
384,-8.5,0.00998645168764533
385,-4.900000000000002,0.00998645168764533
386,-4.900000000000002,0.00998645168764533
387,-4.300000000000004,0.00998645168764533
388,-5.4,0.00998645168764533
389,-4.8000000000000025,0.00998645168764533
390,-7.1,0.00998645168764533
391,-3.6000000000000068,0.00998645168764533
392,-4.100000000000005,0.00998645168764533
393,-7.199999999999999,0.00998645168764533
394,-5.300000000000001,0.00998645168764533
395,-5.5,0.00998645168764533
396,-8.1,0.00998645168764533
397,-6.999999999999999,0.00998645168764533
398,-8.0,0.00998645168764533
399,-8.2,0.00998645168764533
400,-8.5,0.00998645168764533
401,-6.599999999999999,0.00998645168764533
402,-3.4000000000000075,0.00998645168764533
403,-8.700000000000001,0.00998645168764533
404,-5.799999999999999,0.00998645168764533
405,-7.8,0.00998645168764533
406,-3.7000000000000064,0.00998645168764533
407,-7.299999999999999,0.00998645168764533
408,-4.900000000000002,0.00998645168764533
409,-7.9,0.00998645168764533
410,-7.299999999999999,0.00998645168764533
411,-4.400000000000004,0.00998645168764533
412,-7.1,0.00998645168764533
413,-6.399999999999999,0.00998645168764533
414,-2.9000000000000092,0.00998645168764533
415,-6.599999999999999,0.00998645168764533
416,-7.9,0.00998645168764533
417,-7.5,0.00998645168764533
418,-4.400000000000004,0.00998645168764533
419,-4.300000000000004,0.00998645168764533
420,-5.899999999999999,0.00998645168764533
421,-4.8000000000000025,0.00998645168764533
422,-7.1,0.00998645168764533
423,-7.5,0.00998645168764533
424,-6.699999999999999,0.00998645168764533
425,-5.300000000000001,0.00998645168764533
426,-2.8000000000000096,0.00998645168764533
427,-5.999999999999998,0.00998645168764533
428,-7.1,0.00998645168764533
429,-7.199999999999999,0.00998645168764533
430,-5.699999999999999,0.00998645168764533
431,-6.399999999999999,0.00998645168764533
432,-6.499999999999998,0.00998645168764533
433,-7.9,0.00998645168764533
434,-6.099999999999998,0.00998645168764533
435,-5.699999999999999,0.00998645168764533
436,-8.0,0.00998645168764533
437,-7.3999999999999995,0.00998645168764533
438,-5.899999999999999,0.00998645168764533
439,-4.400000000000004,0.00998645168764533
440,-8.0,0.00998645168764533
441,-6.199999999999998,0.00998645168764533
442,-1.7000000000000135,0.00998645168764533
443,-5.999999999999998,0.00998645168764533
444,-8.8,0.00998645168764533
445,-8.5,0.00998645168764533
446,-7.3999999999999995,0.00998645168764533
447,-4.200000000000005,0.00998645168764533
448,-0.5000000000000178,0.00998645168764533
449,-5.100000000000001,0.00998645168764533
450,-5.200000000000001,0.00998645168764533
451,-7.3999999999999995,0.00998645168764533
452,-8.2,0.00998645168764533
453,-0.20000000000001883,0.00998645168764533
454,-8.2,0.00998645168764533
455,-7.699999999999999,0.00998645168764533
456,-6.699999999999999,0.00998645168764533
457,-8.8,0.00998645168764533
458,-8.0,0.00998645168764533
459,-7.9,0.00998645168764533
460,-8.8,0.00998645168764533
461,-7.1,0.00998645168764533
462,-7.299999999999999,0.00998645168764533
463,-7.699999999999999,0.00998645168764533
464,-7.3999999999999995,0.00998645168764533
465,-3.7000000000000064,0.00998645168764533
466,-5.4,0.00998645168764533
467,-7.1,0.00998645168764533
468,-7.8,0.00998645168764533
469,-4.300000000000004,0.00998645168764533
470,-7.199999999999999,0.00998645168764533
471,-6.799999999999999,0.00998645168764533
472,-5.899999999999999,0.00998645168764533
473,-6.499999999999998,0.00998645168764533
474,-5.200000000000001,0.00998645168764533
475,-8.1,0.00998645168764533
476,-7.199999999999999,0.00998645168764533
477,-8.8,0.00998645168764533
478,-0.20000000000001883,0.00998645168764533
479,-7.299999999999999,0.00998645168764533
480,-7.3999999999999995,0.00998645168764533
481,-5.999999999999998,0.00998645168764533
482,-7.5,0.00998645168764533
483,-8.0,0.00998645168764533
484,-5.200000000000001,0.00998645168764533
485,-4.700000000000003,0.00998645168764533
486,-4.000000000000005,0.00998645168764533
487,-6.899999999999999,0.00998645168764533
488,-6.899999999999999,0.00998645168764533
489,-7.3999999999999995,0.00998645168764533
490,-7.5,0.00998645168764533
491,-6.899999999999999,0.00998645168764533
492,-7.8,0.00998645168764533
493,-8.0,0.00998645168764533
494,-6.999999999999999,0.00998645168764533
495,-8.6,0.00998645168764533
496,-4.400000000000004,0.00998645168764533
497,-7.1,0.00998645168764533
498,-2.9000000000000092,0.00998645168764533
499,-6.199999999999998,0.00998645168764533
500,-8.0,0.00998645168764533
501,-7.3999999999999995,0.00998645168764533
502,-7.699999999999999,0.00998645168764533
503,-7.9,0.00998645168764533
504,-6.199999999999998,0.00998645168764533
505,-5.899999999999999,0.00998645168764533
506,-4.8000000000000025,0.00998645168764533
507,-8.0,0.00998645168764533
508,-6.799999999999999,0.00998645168764533
509,-7.6,0.00998645168764533
510,-7.699999999999999,0.00998645168764533
511,-6.399999999999999,0.00998645168764533
512,-2.6000000000000103,0.00998645168764533
513,-8.5,0.00998645168764533
514,-8.700000000000001,0.00998645168764533
515,-6.499999999999998,0.00998645168764533
516,-7.199999999999999,0.00998645168764533
517,-8.2,0.00998645168764533
518,-8.5,0.00998645168764533
519,-7.6,0.00998645168764533
520,-4.5000000000000036,0.00998645168764533
521,-6.199999999999998,0.00998645168764533
522,-7.3999999999999995,0.00998645168764533
523,-4.200000000000005,0.00998645168764533
524,-6.599999999999999,0.00998645168764533
525,-1.9000000000000128,0.00998645168764533
526,-7.299999999999999,0.00998645168764533
527,-6.599999999999999,0.00998645168764533
528,-8.8,0.00998645168764533
529,-3.6000000000000068,0.00998645168764533
530,-8.6,0.00998645168764533
531,-7.6,0.00998645168764533
532,-8.4,0.00998645168764533
533,-7.3999999999999995,0.00998645168764533
534,-6.599999999999999,0.00998645168764533
535,-7.3999999999999995,0.00998645168764533
536,-8.0,0.00998645168764533
537,-5.4,0.00998645168764533
538,-6.399999999999999,0.00998645168764533
539,-8.2,0.00998645168764533
540,-7.699999999999999,0.00998645168764533
541,-6.999999999999999,0.00998645168764533
542,-6.799999999999999,0.00998645168764533
543,-7.6,0.00998645168764533
544,-7.6,0.00998645168764533
545,-7.5,0.00998645168764533
546,-5.000000000000002,0.00998645168764533
547,-7.3999999999999995,0.00998645168764533
548,-7.299999999999999,0.00998645168764533
549,-7.3999999999999995,0.00998645168764533
550,-7.1,0.00998645168764533
551,-5.300000000000001,0.00998645168764533
552,-8.0,0.00998645168764533
553,-6.899999999999999,0.00998645168764533
554,-7.3999999999999995,0.00998645168764533
555,-6.999999999999999,0.00998645168764533
556,-7.8,0.00998645168764533
557,-7.8,0.00998645168764533
558,-4.900000000000002,0.00998645168764533
559,-6.699999999999999,0.00998645168764533
560,-7.9,0.00998645168764533
561,-8.0,0.00998645168764533
562,-8.0,0.00998645168764533
563,-7.699999999999999,0.00998645168764533
564,-8.0,0.00998645168764533
565,-6.499999999999998,0.00998645168764533
566,-7.699999999999999,0.00998645168764533
567,-7.6,0.00998645168764533
568,-8.5,0.00998645168764533
569,-4.8000000000000025,0.00998645168764533
570,-6.399999999999999,0.00998645168764533
571,-6.699999999999999,0.00998645168764533
572,-7.8,0.00998645168764533
573,-7.9,0.00998645168764533
574,-7.1,0.00998645168764533
575,-6.899999999999999,0.00998645168764533
576,-4.000000000000005,0.00998645168764533
577,-7.6,0.00998645168764533
578,-8.0,0.00998645168764533
579,-6.099999999999998,0.00998645168764533
580,-7.3999999999999995,0.00998645168764533
581,-6.499999999999998,0.00998645168764533
582,-7.1,0.00998645168764533
583,-6.999999999999999,0.00998645168764533
584,-8.0,0.00998645168764533
585,-8.0,0.00998645168764533
586,-8.2,0.00998645168764533
587,-6.799999999999999,0.00998645168764533
588,-8.700000000000001,0.00998645168764533
589,-7.9,0.00998645168764533
590,-7.8,0.00998645168764533
591,-7.8,0.00998645168764533
592,-7.8,0.00998645168764533
593,-6.999999999999999,0.00998645168764533
594,-3.4000000000000075,0.00998645168764533
595,-6.599999999999999,0.00998645168764533
596,-6.699999999999999,0.00998645168764533
597,-7.699999999999999,0.00998645168764533
598,-3.1000000000000085,0.00998645168764533
599,-4.5000000000000036,0.00998645168764533
600,-5.899999999999999,0.00998645168764533
601,-6.999999999999999,0.00998645168764533
602,-8.0,0.00998645168764533
603,-7.8,0.00998645168764533
604,-8.700000000000001,0.00998645168764533
605,-7.6,0.00998645168764533
606,-3.000000000000009,0.00998645168764533
607,-6.599999999999999,0.00998645168764533
608,-4.700000000000003,0.00998645168764533
609,-7.3999999999999995,0.00998645168764533
610,-7.199999999999999,0.00998645168764533
611,-6.599999999999999,0.00998645168764533
612,-7.699999999999999,0.00998645168764533
613,-7.9,0.00998645168764533
614,-6.899999999999999,0.00998645168764533
615,-5.100000000000001,0.00998645168764533
616,-5.100000000000001,0.00998645168764533
617,-7.9,0.00998645168764533
618,-3.500000000000007,0.00998645168764533
619,-8.0,0.00998645168764533
620,-6.299999999999999,0.00998645168764533
621,-6.699999999999999,0.00998645168764533
622,-8.3,0.00998645168764533
623,-5.799999999999999,0.00998645168764533
624,-7.699999999999999,0.00998645168764533
625,-7.8,0.00998645168764533
626,-5.699999999999999,0.00998645168764533
627,-8.0,0.00998645168764533
628,-4.700000000000003,0.00998645168764533
629,-4.8000000000000025,0.00998645168764533
630,-4.300000000000004,0.00998645168764533
631,-8.6,0.00998645168764533
632,-7.8,0.00998645168764533
633,-4.300000000000004,0.00998645168764533
634,-3.300000000000008,0.00998645168764533
635,-7.8,0.00998645168764533
636,-6.899999999999999,0.00998645168764533
637,-8.4,0.00998645168764533
638,-7.299999999999999,0.00998645168764533
639,-6.399999999999999,0.00998645168764533
640,-4.300000000000004,0.00998645168764533
641,-5.699999999999999,0.00998645168764533
642,-8.2,0.00998645168764533
643,-6.699999999999999,0.00998645168764533
644,-6.799999999999999,0.00998645168764533
645,-6.099999999999998,0.00998645168764533
646,-8.5,0.00998645168764533
647,-8.700000000000001,0.00998645168764533
648,-7.299999999999999,0.00998645168764533
649,-7.6,0.00998645168764533
650,-8.0,0.00998645168764533
651,-7.9,0.00998645168764533
652,-7.9,0.00998645168764533
653,-6.899999999999999,0.00998645168764533
654,-6.699999999999999,0.00998645168764533
655,-8.3,0.00998645168764533
656,-7.3999999999999995,0.00998645168764533
657,-4.000000000000005,0.00998645168764533
658,-6.899999999999999,0.00998645168764533
659,-3.9000000000000057,0.00998645168764533
660,-7.1,0.00998645168764533
661,-5.4,0.00998645168764533
662,-5.899999999999999,0.00998645168764533
663,-6.799999999999999,0.00998645168764533
664,-8.8,0.00998645168764533
665,-6.699999999999999,0.00998645168764533
666,-8.0,0.00998645168764533
667,-4.400000000000004,0.00998645168764533
668,-6.799999999999999,0.00998645168764533
669,-8.9,0.00998645168764533
670,-7.9,0.00998645168764533
671,-8.6,0.00998645168764533
672,-1.2000000000000153,0.00998645168764533
673,-4.000000000000005,0.00998645168764533
674,-8.9,0.00998645168764533
675,-9.0,0.00998645168764533
676,-7.9,0.00998645168764533
677,-7.199999999999999,0.00998645168764533
678,-8.3,0.00998645168764533
679,-8.9,0.00998645168764533
680,-8.2,0.00998645168764533
681,-6.499999999999998,0.00998645168764533
682,-6.199999999999998,0.00998645168764533
683,-8.0,0.00998645168764533
684,-7.1,0.00998645168764533
685,-2.0000000000000124,0.00998645168764533
686,-7.299999999999999,0.00998645168764533
687,-8.0,0.00998645168764533
688,-2.5000000000000107,0.00998645168764533
689,-8.0,0.00998645168764533
690,-7.699999999999999,0.00998645168764533
691,-4.300000000000004,0.00998645168764533
692,-7.199999999999999,0.00998645168764533
693,-7.8,0.00998645168764533
694,-5.4,0.00998645168764533
695,-5.799999999999999,0.00998645168764533
696,-7.6,0.00998645168764533
697,-8.0,0.00998645168764533
698,-7.5,0.00998645168764533
699,-7.199999999999999,0.00998645168764533
700,-7.699999999999999,0.00998645168764533
701,-8.5,0.00998645168764533
702,-7.299999999999999,0.00998645168764533
703,-6.899999999999999,0.00998645168764533
704,-8.0,0.00998645168764533
705,-6.399999999999999,0.00998645168764533
706,-7.6,0.00998645168764533
707,-6.799999999999999,0.00998645168764533
708,-4.900000000000002,0.00998645168764533
709,-4.600000000000003,0.00998645168764533
710,-7.8,0.00998645168764533
711,-8.8,0.00998645168764533
712,-7.199999999999999,0.00998645168764533
713,-4.5000000000000036,0.00998645168764533
714,-6.299999999999999,0.00998645168764533
715,-6.399999999999999,0.00998645168764533
716,-3.800000000000006,0.00998645168764533
717,-4.700000000000003,0.00998645168764533
718,-4.000000000000005,0.00998645168764533
719,-8.4,0.00998645168764533
720,-7.699999999999999,0.00998645168764533
721,-7.8,0.00998645168764533
722,-4.600000000000003,0.00998645168764533
1,4.699999999999964,0.6563549768288433
2,-1.7000000000000135,0.43296668905325736
3,-8.700000000000001,0.40565285250151817
4,-7.699999999999999,0.3614809303671764
5,-8.8,0.3403786882983606
6,-5.999999999999998,0.27853872940185365
7,-7.199999999999999,0.24206491716205145
8,-6.099999999999998,0.19908200231898848
9,-3.200000000000008,0.14157986400593744
10,-7.699999999999999,0.1261630989318213
11,-7.8,0.11299003011401039
12,-6.399999999999999,0.0943346041173244
13,-7.1,0.08157186144027828
14,-8.0,0.07379076075438468
15,-7.3999999999999995,0.06477420436570952
16,-6.999999999999999,0.05573070148010834
17,-2.3000000000000114,0.0378853869148274
18,-6.799999999999999,0.03227084302572862
19,-5.799999999999999,0.026144461565619025
